genre,file,centroid_mean,bandwidth_mean,zcr_mean,rms_mean,centroid_std,bandwidth_std,zcr_std,rms_std,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,dwt_energy_1,dwt_std_1,dwt_zcr_1,dwt_entropy_1,dwt_energy_2,dwt_std_2,dwt_zcr_2,dwt_entropy_2,dwt_energy_3,dwt_std_3,dwt_zcr_3,dwt_entropy_3,dwt_energy_4,dwt_std_4,dwt_zcr_4,dwt_entropy_4,dwt_energy_5,dwt_std_5,dwt_zcr_5,dwt_entropy_5,dwt_energy_6,dwt_std_6,dwt_zcr_6,dwt_entropy_6
classical,classical.00022.wav_seg2,1216.726654483656,1361.450059225629,0.07666241681134259,0.06573122,149.43917985184837,134.37817875931842,0.014341053716074971,0.016409222,-212.89656,27.10326,171.5379,11.842396,-36.386497,5.7683315,31.269564,5.5393834,-10.92945,6.4151134,9.797046,5.08704,-13.647576,5.52999,7.59055,5.3928185,-16.360151,5.3073797,4.708976,6.134895,-12.129596,7.4744797,5.6559877,7.29931,-4.063491,8.656653,0.04445521,0.21084355,0.5294117647058824,11.301198,0.044914003,0.21192548,0.5911330049261084,11.2754345,0.020226222,0.14221722,0.4904292343387471,12.310245,0.0040329043,0.06350515,0.7533729870883505,13.293247,0.0002105901,0.014511723,0.7027497642022782,14.258825,7.1143336e-06,0.0026672708,0.6660257224227693,15.203743
classical,classical.00022.wav_seg3,1407.974094280281,1452.9386478928684,0.08498580367476852,0.07575736,194.13652566091852,137.72314535453646,0.017216304436622608,0.017522,-185.49144,20.141079,157.58337,15.260593,-45.430916,6.9616203,25.659782,5.654406,-14.929839,6.910347,6.2656317,5.7727404,-18.369307,5.399883,2.6979015,5.513668,-18.114798,4.9826727,6.984541,6.314368,-10.14435,6.976364,7.863197,8.892467,-6.8613305,8.918366,0.04861985,0.2204989,0.6250362213851057,11.291975,0.069904685,0.26439497,0.594900028977108,11.304789,0.02376011,0.15414315,0.5091357308584686,12.303374,0.0061708484,0.07855471,0.7331350645582475,13.319436,0.00044106622,0.021001529,0.7172241166654575,14.288628,1.4873369e-05,0.0038566007,0.669925807680447,15.256572
classical,classical.00022.wav_seg4,1290.4539114534996,1514.3488968305976,0.06395128038194445,0.04384704,278.69420220863094,415.3456293509591,0.02158718577129821,0.03144567,-315.7088,146.96193,146.28825,36.281384,-21.31072,35.078407,17.956394,9.570727,-2.0609899,14.104194,6.298873,6.2394667,-10.882426,11.206194,-3.9902613,6.4489512,-13.902538,11.874718,4.1677194,5.261461,-0.98861974,9.032412,7.295034,7.419705,-3.3750799,7.680815,0.017828958,0.13352497,0.4885540423065778,10.9770975,0.04060739,0.20151275,0.5728774268328021,10.812651,0.011322139,0.10640541,0.5915023201856149,11.812429,0.002750524,0.052444965,0.7437980559988394,12.7422,0.00017070556,0.013065434,0.6751432924617282,13.683256,5.86786e-06,0.0024223668,0.6619442378507809,14.636086
classical,classical.00022.wav_seg5,1110.8364612901958,1299.2930336727559,0.05881980613425926,0.017670803,183.0730985361244,192.38652161640744,0.01507474378243165,0.007435928,-381.12753,54.472424,169.50427,19.587181,-32.180126,12.736299,29.077965,13.697634,0.34400842,9.226437,7.911639,6.3462477,-13.067241,6.785844,2.4389317,6.6972423,-13.028926,8.537817,5.1297064,6.0418086,-1.8850836,10.510002,8.224169,7.21635,-4.862051,7.9456267,0.004928981,0.07020656,0.5604172703564184,11.173506,0.0043283342,0.065787986,0.5340481019994204,11.193006,0.0008806569,0.029675176,0.6322505800464037,12.190992,0.00016372342,0.012795435,0.6787320470042072,13.178358,1.2629735e-05,0.0035538333,0.7224116665457447,14.100602,3.1163327e-07,0.0005582412,0.642661490739565,15.067527
classical,classical.00022.wav_seg6,955.5347403996503,1212.1940205865444,0.04923954716435185,0.023734247,155.20624776118999,126.9835344980803,0.014328643276242618,0.0077291895,-355.78943,45.695164,183.31123,11.381513,-23.625818,13.681885,33.77581,16.054462,0.9333236,12.61733,7.1831207,7.962309,-10.333744,7.9025106,3.2828443,7.0077615,-8.36818,6.9844174,4.6874247,7.962921,-5.253412,7.733611,6.808843,5.659374,-4.2193766,5.9310546,0.0105746705,0.10283322,0.5172413793103449,11.208361,0.0063904035,0.07993338,0.5783830773688786,11.222179,0.0011371401,0.033721503,0.6845997679814385,12.205584,0.00016377895,0.012797599,0.6402147105759466,13.189622,1.458767e-05,0.0038193804,0.7277080461438004,14.173872,3.650735e-07,0.0006042131,0.6516044769350772,15.160365
classical,classical.00023.wav_seg1,755.8452245651564,1396.5743340160425,0.02549461082175926,0.010201644,134.15711726723498,224.09410330867556,0.012110995736978417,0.0029434836,-484.1679,50.68866,169.20593,21.27814,15.158596,21.491358,35.184628,10.405735,12.439874,4.6488914,22.860046,7.864709,-1.5817033,3.8224454,13.577439,6.4010406,-5.7894096,6.711255,13.451299,4.241326,-5.3576903,4.51857,7.054018,5.029619,-3.5355592,5.1467147,0.0029534032,0.054345157,0.36105476673427994,11.323311,0.0005324765,0.023074681,0.704723268617792,11.098631,5.3689382e-05,0.0073273038,0.656177494199536,12.055513,9.105666e-06,0.003017556,0.6527636732917452,12.938946,1.0796718e-06,0.0010390724,0.6775375462526301,13.826809,3.4820722e-08,0.00018660311,0.6533277704210279,15.166133
classical,classical.00023.wav_seg2,905.0204251099216,1358.0541860701835,0.03889295789930555,0.018099226,114.12910382306093,131.14896621639403,0.008297253914040233,0.004799261,-415.81314,12.453347,171.10033,9.412626,6.399232,8.631361,39.916218,5.390436,7.9297276,5.3591957,12.912673,4.4471636,-5.855302,4.5710464,10.085264,5.7596736,-3.226278,4.9215245,17.880482,6.118889,-6.0768414,5.320509,-6.227238,8.2577,-18.44686,7.435197,0.00761651,0.08727226,0.6627064618951028,11.350852,0.0029086291,0.053931586,0.7847000869313242,11.355196,0.00028749657,0.016955711,0.732308584686775,12.349058,3.2965734e-05,0.005741572,0.5937908022631655,13.34095,4.711695e-06,0.0021706384,0.753391859537111,14.324414,1.6184538e-07,0.00040230012,0.6571734358844123,15.308639
classical,classical.00023.wav_seg3,1123.837784553988,1477.6044437161956,0.057861328125,0.017816247,94.48589284271426,79.24567355709699,0.010995266265078858,0.0032192871,-368.42847,15.122397,169.5003,5.5281057,-13.713725,9.688402,34.32824,5.71616,0.5658914,5.8477635,13.238557,6.2520814,-7.969189,5.087535,17.331383,5.2178173,-4.1978087,4.28542,14.182436,4.1493015,-22.500195,5.772406,-12.053046,5.0793796,-14.332444,4.4639254,0.004848226,0.06962903,0.5665024630541872,11.355616,0.0037791538,0.0614748,0.7626774847870182,11.307068,0.0006814728,0.026105016,0.6534222737819025,12.292492,0.00010946111,0.0104623055,0.6109096184535036,13.308861,1.3557664e-05,0.003682073,0.7020242327504898,14.314195,6.256806e-07,0.00079099974,0.6936165581294103,15.321392
classical,classical.00023.wav_seg4,974.0105620831963,1375.260316929773,0.04449010778356482,0.017336627,224.94547758325638,135.36177254527644,0.016967923267542977,0.0044415104,-402.748,62.509262,166.9872,10.628871,-11.181507,18.738155,35.840168,7.420472,5.5878406,8.902969,14.678709,5.431816,-7.471595,6.2440495,12.809489,6.0007906,-7.5791535,5.621412,6.8084292,8.251424,-17.123743,9.106008,-3.2581074,9.688436,-8.853547,5.193885,0.0060692807,0.077905156,0.6172124022022603,11.359118,0.0027600236,0.05253591,0.7751376412634019,11.342725,0.0005494126,0.023439502,0.6368909512761021,12.063793,8.5212436e-05,0.009230741,0.6267952995792834,12.971385,9.686355e-06,0.0031122752,0.70514401799318,13.922508,4.2438117e-07,0.0006514455,0.6741886915667459,14.910603
classical,classical.00023.wav_seg5,1099.686679416797,1413.8189355340216,0.04926893446180555,0.02393817,240.4469488562075,199.57303795254316,0.018770004666185704,0.0065270923,-368.94617,31.692863,159.03453,18.340773,-13.915502,8.5996,35.548164,10.484277,1.9284024,11.516276,2.472258,7.042691,-16.400661,8.684636,7.394497,5.490151,-7.727833,6.1649055,8.331031,6.9684534,-14.382298,8.220363,-5.0145373,7.117014,-4.574493,9.96661,0.010940634,0.1045965,0.6186612576064908,11.335136,0.0062330132,0.078949295,0.6948710518690234,11.268874,0.00094838976,0.030795883,0.6950406032482599,12.256281,0.00015117823,0.012295433,0.5984331930944436,13.248503,2.1651158e-05,0.0046530804,0.7349270840890952,14.160561,8.1500536e-07,0.0009027765,0.6659894425599071,15.111492
classical,classical.00023.wav_seg6,1059.3528940570784,1429.4913002802366,0.04769558376736111,0.0150759,217.92579572486363,158.2685565240322,0.021803289227848122,0.008103084,-409.89392,61.6259,157.52745,15.739469,-12.012198,19.611134,28.024532,10.01306,4.6639166,9.280985,5.4693036,6.087976,-6.6919646,7.5065413,8.139794,4.980361,-1.9356941,5.5167313,11.329015,5.620327,-7.0041313,7.699172,-3.6283128,9.684119,-6.7183995,10.766451,0.005055381,0.071101196,0.4534917415241959,11.216289,0.0026055602,0.051042903,0.6786438713416401,11.061369,0.0006887859,0.026244272,0.6809744779582366,11.971084,0.000103743216,0.010185424,0.6555926302045554,12.912161,1.3726089e-05,0.0037048736,0.7138866719872307,13.787355,4.653972e-07,0.00068220025,0.6575180945816025,14.825244
classical,classical.00024.wav_seg1,1082.098820617051,1194.7067177091449,0.06562409577546297,0.058667786,172.26263348841945,182.86968185500265,0.015565822267527169,0.029158354,-259.92456,57.829136,176.34035,14.414201,-30.803684,11.369104,18.42486,8.281057,-3.039808,9.182846,1.1990511,7.599768,-7.6868753,7.974303,-5.543166,7.849548,-15.49697,8.266971,-3.170357,9.902539,-4.0147686,6.846787,0.030930413,7.2889576,-4.8078866,7.239931,0.043019447,0.20740862,0.6572008113590264,11.134699,0.05809662,0.24103035,0.6493769921761808,11.132027,0.013432278,0.11589737,0.5345127610208816,12.151333,0.002456944,0.04956756,0.762585231394168,13.130739,0.00010953259,0.010465781,0.6881303054487412,14.09366,3.4483517e-06,0.0018569737,0.6517314564550946,14.979887
classical,classical.00024.wav_seg2,1351.8579044122682,1470.4990401177633,0.07527895326967593,0.07187602,266.0353451933425,201.52827531101937,0.020560938518650426,0.025835423,-215.88382,36.085064,152.41133,17.931917,-38.15372,6.733654,26.055483,5.777029,-12.677404,8.586511,7.4688783,7.7351804,-13.4662285,6.79349,6.6097026,8.2680645,-15.1964,8.933509,4.9882483,6.319775,-12.678114,6.0663753,1.1001394,10.082875,-5.547407,7.5376964,0.07833853,0.2798888,0.5047812228339612,11.176767,0.043628264,0.20887361,0.5030425963488844,11.2479725,0.024248647,0.15571772,0.5920823665893271,12.251103,0.0038325898,0.061907914,0.6760481648048745,13.225102,0.00031487455,0.0177447,0.7122542262207067,14.202877,1.3729454e-05,0.0037053276,0.6771092205271464,15.107451
classical,classical.00024.wav_seg3,1264.2047386266722,1420.253950561171,0.06933819806134259,0.059459105,197.66407235096517,173.33628384076067,0.012286659564753796,0.016375793,-222.97371,35.32828,165.53934,15.819373,-37.037495,5.885313,32.854275,7.3343835,-10.607313,8.200308,9.996991,8.11726,-15.172911,6.2956924,4.2910404,6.4350553,-12.9567375,6.209508,12.169649,6.294335,-9.831823,8.81393,0.75492203,7.1060677,-10.414858,7.175803,0.050337456,0.22436008,0.5534627644161113,11.275166,0.0350585,0.18723813,0.5731671979136482,11.28862,0.0131020015,0.11446377,0.6342807424593968,12.285465,0.0022618661,0.047558516,0.6962860873349775,13.267826,0.00019891582,0.014103732,0.7094972067039106,14.22032,8.709631e-06,0.0029512085,0.6890271554773523,15.148601
classical,classical.00024.wav_seg4,1199.6625522241393,1348.2991894847078,0.06591570818865741,0.065024175,176.14912379902253,176.0192803269299,0.013575176420528448,0.022538245,-219.63441,37.67336,171.93292,14.867474,-36.643772,6.760616,29.202345,5.961052,-13.356569,7.749751,4.224953,7.346991,-14.752879,6.5003796,3.764545,6.1574717,-14.650773,6.036018,1.7388841,7.129864,-12.312263,7.6268682,3.286412,5.101735,-1.1123644,5.9757485,0.050766237,0.22531365,0.5763546798029556,11.281615,0.059804693,0.24454997,0.5320197044334976,11.222519,0.015100972,0.12288557,0.5961426914153132,12.25267,0.0023812759,0.04879777,0.6683592049905701,13.224825,0.00022651904,0.015050527,0.7217586882391351,14.159516,8.957597e-06,0.0029929245,0.6817711829049287,15.08613
classical,classical.00024.wav_seg5,1256.1799630828084,1366.8904063808377,0.07344563802083333,0.073866434,190.60225005220354,161.2514281755355,0.017684691985182265,0.01909331,-209.44827,30.98451,166.08269,13.626935,-36.00427,7.4122143,26.667854,6.853135,-13.602562,7.2595534,4.5860467,5.9431734,-16.779371,7.201206,1.4894835,6.834456,-16.32501,9.616803,2.6973493,9.422986,-13.677106,7.009259,-0.3472974,8.686766,-5.186497,8.591252,0.04430062,0.21047711,0.6105476673427992,11.257938,0.07792663,0.27915335,0.5566502463054187,11.276495,0.022935878,0.15144546,0.5867169373549884,12.290056,0.004159387,0.0644933,0.6980995212534455,13.254741,0.00028467973,0.016872453,0.7089530581150693,14.237294,1.050466e-05,0.0032410894,0.6834763364594482,15.182548
classical,classical.00024.wav_seg6,1366.3436906500053,1436.0244458507384,0.07793737340856481,0.06977479,291.44358790538325,269.7641666119476,0.022625969093091503,0.0219952,-218.47636,43.865242,158.28418,20.292978,-38.39046,5.8122187,21.82727,7.272605,-18.487164,6.463434,1.4191447,10.034399,-18.070486,7.2130632,2.6030607,11.035402,-18.851799,6.011127,-1.4092418,9.15614,-14.709438,6.773644,2.5021627,13.1251335,-5.294987,10.346043,0.039419904,0.19854376,0.6360475224572588,11.278543,0.07031843,0.26517588,0.6096783541002608,11.23325,0.02230695,0.14935498,0.5980278422273781,12.251717,0.0037479282,0.06122032,0.6734368199622806,13.211834,0.00037439071,0.019349175,0.7121816730755278,14.132143,1.7910508e-05,0.0042320807,0.680066029350409,15.02477
classical,classical.00025.wav_seg1,1158.3996000989362,1277.9346440566108,0.06143753616898148,0.06297866,210.57194935237547,164.23829084997436,0.014135397625917706,0.024638813,-233.92332,30.026478,172.23383,18.622143,-37.423027,7.2865715,26.309097,5.62281,-8.470006,5.7764673,-0.07019594,6.8185334,-14.192096,5.920725,-1.2688223,5.3028727,-14.062794,6.459614,-2.368866,6.4784656,-11.376526,6.3812094,1.1436166,8.37418,-0.026731703,9.440365,0.03880474,0.19698907,0.6337293538104897,11.173081,0.07776137,0.27885693,0.6560417270356419,11.240343,0.011636051,0.10787051,0.5955626450116009,12.251984,0.0015643049,0.039551295,0.6677063687799216,13.2367935,0.00010882916,0.010432117,0.7327142131611405,14.245172,3.1798004e-06,0.0017831995,0.6595860467647432,15.205709
classical,classical.00025.wav_seg2,1271.8204755383629,1361.6250312749523,0.0724826388888889,0.06972798,273.5475747423608,221.39204117854717,0.02383975602292125,0.023605693,-219.48341,21.832525,165.37541,22.944164,-38.830338,7.6758246,22.791332,6.834276,-12.241908,5.6241894,3.8764174,7.4733124,-13.404921,6.6771913,1.314035,6.45282,-18.31804,6.741782,-4.2374578,6.7957144,-12.025633,6.300893,5.3152676,9.163496,-2.532942,7.1138997,0.042162377,0.20533383,0.6432917994784121,11.275614,0.08669292,0.29443568,0.6690814256737178,11.212392,0.016269205,0.12755057,0.5015951276102089,12.319206,0.002769253,0.05262362,0.6971565356158421,13.276704,0.00019122093,0.013828261,0.724406878038163,14.246086,6.660266e-06,0.002580749,0.673608213760952,15.189478
classical,classical.00025.wav_seg3,1376.7463185414863,1418.6980110776346,0.08397759331597222,0.052626733,240.02350041839662,184.07520883131485,0.023836552400256478,0.018455446,-231.66124,24.726305,160.29231,17.982649,-44.606743,11.512532,24.646646,6.5671406,-13.32827,4.9992576,5.9786773,6.9071355,-14.249611,6.2956038,5.872033,9.733332,-15.25716,9.2011385,5.686868,11.383884,-11.0151205,11.264255,3.503624,9.990724,-6.124419,9.705661,0.028166082,0.1678275,0.5583888727904955,11.196119,0.028579377,0.16905339,0.5780933062880325,11.227437,0.013982646,0.11824573,0.5382830626450116,12.21306,0.0034163152,0.058449242,0.6842448861163499,13.149076,0.00018858463,0.013732562,0.714866139447145,14.214294,6.153956e-06,0.002480717,0.6649191866054747,15.172491
classical,classical.00025.wav_seg4,1016.3357487115818,1221.2689800497728,0.054899992766203706,0.06688072,115.19527445110546,118.57377079152052,0.010721776437225177,0.022207633,-223.90028,26.892181,187.58057,10.518025,-32.419712,6.2014356,22.612097,4.662478,-5.8946033,7.7774954,5.9208593,5.6135406,-12.563286,5.5794344,2.343971,5.150873,-17.616142,6.879983,0.2331312,4.740211,-9.677437,5.753898,3.5705817,7.1299276,-5.060016,5.1964,0.057727214,0.2402647,0.5601274992755723,11.30406,0.06735138,0.25951794,0.62996232975949,11.203455,0.013112981,0.1145119,0.5986078886310905,12.209434,0.0018233107,0.042700227,0.6970114609023648,13.172398,9.47134e-05,0.00973208,0.7164623086410796,14.19766,2.9171827e-06,0.0017079762,0.6587153300560524,15.165064
classical,classical.00025.wav_seg5,1163.851765336492,1325.9445524421822,0.06929750795717593,0.06893531,203.31614464753488,167.12989622641166,0.016730237034954246,0.023122663,-203.34221,33.17055,179.70091,17.425697,-37.30993,9.026029,29.705784,5.730656,-9.33747,7.8328056,8.253776,7.2437315,-16.72108,6.492904,3.3022876,4.7690525,-18.435051,6.8303194,9.451655,5.137266,-6.2427607,9.103452,5.1142707,7.478873,-11.744769,5.0176363,0.06944105,0.26351616,0.5986670530281077,11.24292,0.05220084,0.22847421,0.5650536076499565,11.266204,0.015298167,0.12368538,0.5915023201856149,12.2413845,0.004024846,0.06344146,0.7268968518787176,13.170513,0.00021614999,0.01470204,0.7086991221069433,14.19987,7.222358e-06,0.0026874444,0.6625065757251437,15.144285
classical,classical.00025.wav_seg6,1128.5936032676768,1247.1673522453843,0.06540934244791667,0.062328123,139.4911937168236,149.14644529946972,0.010446010425843208,0.019978464,-221.04773,29.74562,181.79027,14.275112,-41.52586,8.051256,27.14115,5.9165406,-10.266689,5.6016335,3.6355517,6.734889,-12.537025,5.7668834,1.6416304,5.8204966,-14.541805,6.6660542,-0.70116127,6.505215,-12.8096,5.7113767,0.0814127,9.164167,-5.7179456,6.575649,0.04603749,0.21456322,0.5998261373514924,11.252286,0.05403438,0.23244819,0.6221385105766445,11.235691,0.014299908,0.11958219,0.5625,12.312555,0.0019838118,0.044539947,0.7081822138401277,13.284995,0.000113716465,0.010663746,0.7138866719872307,14.256016,3.6222646e-06,0.0019032247,0.6619079579879188,15.191486
classical,classical.00026.wav_seg1,1430.3755603321943,1510.4770302367203,0.08605504918981481,0.08687295,277.6264969057738,262.5215214804825,0.017116674329712325,0.023477083,-167.83884,45.2207,158.97067,20.904879,-40.790943,8.057687,32.111526,6.532226,-16.792284,8.236259,11.466332,7.156477,-13.492556,7.446523,10.383886,8.81569,-14.050554,7.16252,4.1341805,6.7106986,-16.609934,7.255256,0.92898726,7.7693057,0.937447,5.8321433,0.084368795,0.29046303,0.5143436685018835,11.274346,0.06221497,0.24942765,0.5546218487394958,11.267817,0.035378233,0.188091,0.5572795823665894,12.243934,0.008642155,0.09296293,0.6722036848977223,13.235304,0.00093573856,0.030589843,0.6933178553290286,14.134473,5.49646e-05,0.0074138115,0.6898978721860431,14.951536
classical,classical.00026.wav_seg2,984.514164340166,1102.0244893370664,0.07250524450231481,0.058332212,156.33170958025923,168.16760682645884,0.023198640907923035,0.03747615,-299.39984,102.34627,176.68626,20.004822,-25.012573,28.77983,23.070036,14.584606,4.6041217,10.951258,4.5942683,9.720066,-3.442741,6.5500975,-2.476553,7.9899173,-6.259386,7.2998095,5.2118344,9.732569,-4.7123623,7.0406804,1.0252786,6.4245195,-1.1948448,5.1321306,0.058808252,0.24250239,0.5076789336424224,11.011037,0.033715986,0.18360277,0.5992465951898001,11.069904,0.017957069,0.13400373,0.578161252900232,11.988269,0.006217234,0.078848496,0.7953721166400697,12.948462,0.00018952295,0.01376673,0.6391932090256113,13.881845,2.4104006e-06,0.0015525465,0.5680338128321875,14.814184
classical,classical.00026.wav_seg3,1267.6269400203741,1230.6226743983634,0.08393238208912036,0.020912338,208.4386163416718,178.97156915559412,0.018662895306477016,0.010588065,-373.97083,46.62706,156.02692,24.350088,-49.336517,16.861364,9.133209,14.760676,-14.415507,9.693628,-1.647641,6.1771193,-15.966592,7.887768,-8.529823,7.695383,-15.902555,10.790374,5.2382474,10.573865,-0.4900373,11.831491,8.344013,12.264518,5.8939724,10.530128,0.0030701186,0.055408277,0.6673427991886409,11.10149,0.0058716075,0.076626204,0.4723268617791944,11.149557,0.003281492,0.057280686,0.5726508120649652,12.108198,0.00051675376,0.022732219,0.7496010445379371,13.187626,1.7843962e-05,0.0042242086,0.6649132989915113,14.1704445,3.6927386e-07,0.0006076791,0.6214014911023636,15.113768
classical,classical.00026.wav_seg4,1290.2503103601834,1197.7439876503352,0.09172227647569445,0.024561895,143.07748350679034,141.8403060046384,0.016681221009055506,0.0109488405,-363.5264,55.394577,155.03284,16.920706,-56.00506,22.849194,0.660989,13.307496,-19.978117,11.860961,-1.4152049,5.5404286,-13.257189,6.6826906,-3.9564154,8.455143,-8.61281,12.311834,9.187516,14.605592,-6.8274317,14.265172,-2.3759146,11.3399105,-2.1780138,13.33049,0.002762664,0.05256097,0.649956534337873,11.044106,0.0047769244,0.06911029,0.5105766444508838,11.202346,0.0053427275,0.073093906,0.5082656612529002,12.175578,0.0011827039,0.03439046,0.7754968808936602,13.162111,3.174219e-05,0.005634021,0.6535950083436117,14.177868,5.237945e-07,0.0007237364,0.6057104504144974,15.128738
classical,classical.00026.wav_seg5,1453.7561212010226,1441.1117798406226,0.08483660662615741,0.014027865,200.65554538922692,160.85256452019476,0.016274176439698522,0.007907842,-400.17014,50.99086,134.89648,14.702463,-43.49202,14.128853,16.504684,8.831647,-19.374195,11.838893,-6.409292,5.467203,-18.68029,7.9028296,-3.1348696,5.3998055,-8.9485445,7.9274774,8.1623535,6.900935,-4.8159466,7.8033314,1.9659368,6.500378,-1.1144006,6.045051,0.00055844383,0.023631105,0.6322804984062591,11.276699,0.0025095528,0.05009542,0.5412923790205737,11.148562,0.0019634708,0.044310782,0.6506670533642691,12.025334,0.00029305066,0.017118543,0.6658929348614536,13.028448,2.3438382e-05,0.00484132,0.7229920917071755,13.984845,7.602769e-07,0.00087193854,0.6647740671540262,14.908562
classical,classical.00026.wav_seg6,1266.5833457918068,1432.3262037770123,0.0688815646701389,0.02786636,250.320171142847,184.40301487111697,0.023335362828955243,0.035513777,-350.44882,82.94025,134.50798,19.032862,-18.77462,17.303041,21.51255,13.601826,1.6923368,8.3164835,-6.6210713,8.462118,-9.8744135,6.7899933,-7.0767894,7.8314104,-10.564098,8.451298,-3.8355112,7.603592,-5.233774,8.664152,-2.2980506,6.389757,-3.6267748,5.87318,0.022422517,0.14974123,0.6148942335554911,10.651981,0.028959267,0.17017213,0.5763546798029556,10.523937,0.0049248007,0.070175946,0.6448665893271461,11.620569,0.00089451007,0.029908346,0.6302770927027419,12.596611,0.00010454849,0.01022471,0.7360153812667779,13.528976,4.539788e-06,0.0021306777,0.6749324287554193,14.339094
classical,classical.00027.wav_seg1,972.195307922366,1324.84789007611,0.04638219762731482,0.026024958,116.01176165013189,132.82388087876922,0.008297055905294944,0.01768642,-367.49985,57.543137,170.57059,11.9551735,-4.956082,7.7765527,33.664574,6.463371,-3.5036595,8.527761,6.9161325,4.281847,-12.743501,6.2992625,-0.02961844,7.2937884,-12.809994,6.3835917,1.8970563,4.925436,-14.285577,8.52248,1.1023761,5.8079085,-1.3641815,4.2987514,0.013692582,0.11701517,0.6140249203129527,11.010414,0.014004492,0.11833456,0.6829904375543321,11.060915,0.0016896788,0.04110551,0.6667633410672854,12.061159,0.00018575838,0.01362932,0.6773538372261715,12.94105,1.0790415e-05,0.0032848765,0.6675977653631285,13.932658,5.39228e-07,0.0007343214,0.705498213216754,14.938904
classical,classical.00027.wav_seg2,1074.9566308560095,1335.2971904726098,0.06163646556712963,0.044339497,97.73499395551063,79.46559452118517,0.012692287592276245,0.0081234425,-282.15277,14.078275,176.62839,6.51225,-16.381386,9.661421,30.320295,6.921152,-12.829821,5.8000994,14.319762,5.1648507,-15.549861,5.4277353,-0.658514,4.7311068,-24.74316,6.090721,5.9894614,7.2047267,-11.422355,6.306462,10.178667,7.7264338,-2.4114995,10.690626,0.024589958,0.15681167,0.6487974500144885,11.35722,0.024868883,0.1576987,0.649956534337873,11.351576,0.0052533466,0.072479844,0.5466937354988399,12.323385,0.0012462568,0.035302352,0.7801392717249384,13.291308,4.801405e-05,0.0069292006,0.6540303272146848,14.31517,1.8479643e-06,0.0013593985,0.6966640666098283,15.308234
classical,classical.00027.wav_seg3,935.6465491236834,1200.2746893722538,0.062226472077546294,0.03293727,95.26582361602993,124.9402373400143,0.01624173146886053,0.01286885,-352.26813,52.075462,179.19505,10.188293,-5.4142785,8.157433,28.476809,10.69391,-7.387223,6.8994436,10.607142,10.352679,-12.367517,7.851178,-0.7438035,6.0070553,-11.915138,8.786577,9.118463,5.240992,-10.411494,4.249948,-5.4631596,8.818393,-6.8384767,12.618461,0.015197131,0.12327648,0.5256447406548826,11.082039,0.01428702,0.11952667,0.6511156186612576,11.272086,0.003616764,0.06013948,0.619199535962877,12.288226,0.0008412631,0.02900453,0.7433628318584071,13.095517,2.2175427e-05,0.0047090785,0.6312123630559385,14.067341,6.319467e-07,0.00079495076,0.6755129065612132,15.048777
classical,classical.00027.wav_seg4,957.12585220537,1098.996391328819,0.06861707899305555,0.031886328,84.77877464454194,92.24414474859432,0.012275102869133046,0.0093538165,-356.0785,19.38004,182.93312,10.007909,-17.533083,8.397651,19.004133,9.037687,-15.052899,10.1528845,-2.0746984,7.2788105,-8.410218,7.6487894,6.3953424,7.4547276,-8.127923,7.0685177,1.182056,6.5855994,-15.619148,8.782854,-9.704798,9.227037,-9.484202,11.230951,0.0059099314,0.076875776,0.6780643291799479,11.287057,0.009521888,0.09757835,0.5818603303390322,11.320206,0.008945157,0.09457883,0.6819895591647331,12.277709,0.00051755906,0.022749916,0.682649064268098,13.2502575,9.276952e-06,0.0030458088,0.657585431328448,14.306204,2.1267886e-07,0.00046117118,0.6455094599742413,15.286943
classical,classical.00027.wav_seg5,792.1074870111306,1090.6033097255565,0.04234257450810185,0.020996705,123.79843606292009,86.95456460675767,0.01471113836670682,0.0047271596,-391.23306,15.288238,191.38838,9.662788,-7.9931,8.135895,31.10026,6.0543747,1.7819225,7.9858646,4.5551176,6.1228876,-9.846203,5.9831448,3.4909465,4.9672074,-3.6521375,6.1140532,8.016893,6.7461405,-5.286475,5.328077,-0.63327867,5.2762957,-8.282829,7.189771,0.008725762,0.09341148,0.5688206317009562,11.299241,0.003946991,0.06282071,0.6076499565343378,11.309954,0.0009386949,0.030638114,0.7508700696055685,12.285681,7.51721e-05,0.008670161,0.6710430871899028,13.208374,3.1515465e-06,0.0017752595,0.6983965754915475,14.22841,7.0177116e-08,0.00026490964,0.6497360639976781,15.266153
